path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260513184700_100126.png,Revisión circuito,"CaixaBank                     =

Buenas tardes

Identificador

(N Indica tu identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank buenas tardes identificador indica identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607070346_100185.png,Revisión circuito,"<                                                    O
Cuenta *0047

Saldo total

0,00€

Datos de        Recibos         Enviar      Mostrar más

cuenta                                   dinero
Movimientos                          Próximos

Q Buscar movimientos

Abril
Sábado 11
Cuota Dia A Dia                  -2,43€
Í;                         0,00€  >
Jueves 9
<    Traspaso                        +0,01€

. 2",cuenta saldo total datos de recibos enviar mostrar más cuenta dinero movimientos próximos buscar movimientos abril sábado cuota dia dia jueves traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512042431_100188.png,Error funcional,"(1

Expediente
01.3333297-69

2,24€

Valoración

Plusvalía        Rentabilidad
-0,17€                -2,98%

Ver detalles

0%

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

á Z a ""M XA

Mi cartera        Mercados          Buscar           Favoritos            Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260606030023_100195.png,Revisión circuito,"Innagin

Hola Jorge

Último acceso: hoy a las 02.43h

Contraseña                                         ©x
!             Entrar

¿No puedes entrar?

lí6pjñ“ Accede con tu huella",hola jorge último acceso hoy las contraseña entrar no puedes entrar accede con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510145048_100182.png,Revisión circuito,"CaixaBank                         =

Buenas tardes,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas tardes jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521042838_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260525131219_100097.png,Cierre aplicación,"Z

RN
AA

O

S
3     a     v
y    S *;'“(L.

hi
S

X
,

A

Ye   aA 3“_ :.v,f(x'$

—

Ó
A

C ENN D    -
<O Í?'3».£5<%  ' x5&;¿g_ñ
ANE  E N NA NO NA
a   y   ó Qº' d         ed
RO U NO IO
C U
a

AOe
NA

E
RENNO DNA     Du
ha

u
—
.

E

e
<
e

%
, o';h;
ERE
RENE
..
C

e,     Y

.º3 Z

e
=  '/!Lz?:'3""%:rés
O CUAENIA UNO
R",no no dna ere rene uno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260509125022_100097.png,Error aplicativo,"CaixaBank                      =

-                                    x                                    I
|                        Sin conexión
Ci

Parece que no estás conectado a Internet.
Revisa la configuración de red o conéctate para
poder acceder a la app.

Aceptar

Hacerme cliente:",caixabank sin conexión parece que no estás conectado internet revisa la configuración de red para poder acceder la app aceptar hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512111302_100105.png,Error funcional,"E

EXxpediente
01.3333297-69

2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,328%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

NAmIrarin:             rr             Cnazaritrao

NM rartora                                                                                   Doreil",valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260522051154_100117.png,Revisión circuito,"Innaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CaixaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

/C            'j'k_ºíh.'x —  !        >:>|>l
N          Modificar           |",importante modificar el email también cambiará en la base de datos de caixabank este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Indeterminado\Negro\20260506001441_100092.png,Indeterminado,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260528012159_100077.png,Revisión circuito,"Contratar

e  =  O

Préstamos                 Tarjetas                   Cuentas

C  (  =

Huchas         Hipotecas        Depósitos

Oo           v            »

Jubilación y

Inversión                 Seguros
ahorro

Beneficios CaixaBank

Cashback
—  ?      Paga con tu tarjeta y te",contratar préstamos tarjetas cuentas hipotecas depósitos jubilación inversión seguros ahorro beneficios caixabank paga con tarjeta
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Apple banner\20260511032136_100177.png,Error terminal,"Hola Jorge

Último acceso: 08/05/2026 a las 11:56h

¿Añhadir +34 618 127 596 a
¡Message y FaceTime?

Este número de teléfono se ha
asociado al ID de Apple “n3-
ismEnextret.net”.

No                          SÍ

¿No puedes entrar?",hola jorge último acceso las message este número de teléfono asociado de apple no no puedes entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260510122107_100192.png,Revisión circuito,"3y CaixaBank         —

Identificador

52174526

Contraseña

Aviso

¿Deseas que a partir de ahora este sea tu
usuario principal? Se eliminarán los datos de
acceso del usuario Jorge y se guardarán los

nuevos.

No               SÍ",caixabank identificador contraseña aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260511075842_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521225526_100111.png,Revisión circuito,"Inaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CalxaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

,           Modificar           |",importante modificar el email también cambiará en la base de datos de este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522164126_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512110925_100188.png,Error funcional,"(1

Expediente
01.3333297-69

2,24€

Valoración

Plusvalía        Rentabilidad
-0,17€                -2,98%

Ver detalles

0%

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

á Z a ""M XA

Mi cartera        Mercados          Buscar           Favoritos            Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531222557_100172.png,Error terminal,"EUN U
NA RECE v..'.¡r""_,""-'*?;':—“—..—¡. EREA

—
X o                   .
as   -

+             .    .” '.4| )_   -     -        ,
NE Y  E'__X_2:¿.-'   A,£..¿.:; . _;'.'    e
Ya. N **—.?fé    aa

AE IT preada
RE ;,í““':'»t' *£¡£'£á$ feras

6    AE

RCO o

N   %'._ AE     .   AR    Y     _     *   o : -  ó  .  ._

S
e
en 2

3

Es

Ul         Y        »  i.
""    .s_—_._1_ NN   Ne       ,
...   A   Pl          _      Oe
;            TNO     E    TD
.    C   .&NV—    2 Y Ie7         2A      .-
-           _¡_.—¿g:¿.ñ£—¡—3x&a."";3¡_;y-—__—u_. E
-        E ERAN
-          ERO    lp   A
CO          AA —.¡! ANAN e    a
-              ANONST AE TA
PA .._

Desliza para abrir",eun en es eran ero desliza para abrir
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260605150114_100149.png,Revisión circuito,"Aviso

¿Deseas que a partir de ahora este sea
tu usuario principal? Se eliminarán los
datos de acceso del usuario JORGE y se
guardarán los nuevos.

No             Si",aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260501100443_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260524073943_100136.png,Error terminal,"Termina de configurar tu dispositivo
Copia datos de otro dispositivo",termina de configurar dispositivo copia datos de otro dispositivo
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260509012421_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260511103200_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Timeout\20260611143635_100113.png,Timeout,"Mostrar
más

Movimientos                           Próximos",mostrar más movimientos próximos
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260524072612_100138.png,Error terminal,"Termina de configurar tu dispositivo
Copia datos de otro dispositivo",termina de configurar dispositivo copia datos de otro dispositivo
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260604180645_100109.png,Revisión circuito,"<                             imagi nbank

Cuentas

imagin
0,00€

IBAN: ES65S 2100 2904 0402 0118 0615             [j]

Q      O

Certificado    Solicitar     Buscar       Más
titularidad    devolución   movimientos   opciones
Todo          Gastos         Ingresos
  TRASPASO                    -0,01€
. 10/02/2026                       000€
;> TRASPASO PROPIO             +0,01€

10/02/2026                       0,01€
TRASPASO                                              -0,01€
17/12/2025                       0,00€
º__$;>) TRASPASO PROPIO              0,01€

* 17/12/2025                                                 0,01€",cuentas iban certificado solicitar buscar más titularidad devolución movimientos opciones todo gastos ingresos traspaso traspaso propio traspaso traspaso propio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525193950_100168.png,Revisión circuito,"<                           Cuentas

Todo       Gastos      Ingresos
'9) Traspaso propio         +0,01€
— 23/01/2025           0,01
 Traspaso              -0,01€

. 27/11/2024                0,00
t9)¿ Traspaso propio         +0,01€

27/11/2024                                                          0,07
Traspaso              -0,01€
13/05/2024                0,00
S) Traspaso propio         +0,01€
7 18/05/2024            0,01
 Traspaso              -0,01€

"" 06/03/2024                0,00
93 Traspaso propio         +0,01€
— 06/03/2024           0,01

Traspaso              -0,01€
04/01/2024                0,00
“9) Traspaso proplo         +0,01€

04/01/2024                                              0,01",cuentas todo gastos ingresos traspaso propio traspaso traspaso propio traspaso traspaso propio traspaso traspaso propio traspaso traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260504194100_100052.png,Error aplicativo,"Sin conexión

Parece que no estás conectado a Internet.
Revisa la configuración de red o
conéctate para poder acceder a la app.

Aceptar

Hacerme:cliente",sin conexión parece que no estás conectado internet revisa la configuración de red para poder acceder la app aceptar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Banner inferior\20260504110339_100154.png,Revisión circuito,"Aviso

¿Deseas que a partir de ahora este sea
tu usuario principal? Se eliminarán los
datos de acceso del usuario JORGE y se
guardarán los nuevos.

No             Si",aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no si
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260604133301_100212.png,Revisión circuito,"Detalle de movimiento — — _

TRASPASO PROPIO

—0,01€

10 febrero 2026 a las 09:19

Descargar o
compartir

Nombre de la cuenta
imagin

Número de la cuenta (IBAN)

ESÓ5 2100 2904 0402 0118 0615

Concepto

TRASPASO",detalle de movimiento traspaso propio febrero las descargar compartir nombre de la cuenta número de la cuenta iban concepto traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Indeterminado\Negro\20260523221105_100184.png,Indeterminado,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Opciones de login\20260504051556_100109.png,Revisión circuito,"Usuario.

  Contraseña

Opciones de Login
(?) Ayuda de acceso
K) — Cajeros cercanos

() — Accesibilidad",usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260511024135_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607175634_100168.png,Revisión circuito,"Iniciar sesión

Usuario

Contraseña

Opciones de Login

(?) Ayuda de acceso
G — Cajeros cercanos

5) — Accesibilidad",iniciar sesión usuario contraseña opciones de login ayuda de acceso cajeros cercanos accesibilidad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614235526_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260614212329_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260521021227_100129.png,Error aplicativo,"MITEXCeption

Entrar",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260525103154_100177.png,Revisión circuito,"Cambiar usuario               x

Introduce los datos del nuevo usuario

Aparecerá de forma predeterminada en la app y el
usuario *********726 quedará desvinculado.

Usuario

Contraseña

¿No puedes entrar?

Entrar",cambiar usuario introduce los datos del nuevo usuario aparecerá de forma en la app el usuario quedará usuario contraseña no puedes entrar entrar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Pantalla de bloqueo\20260512013048_100048.png,Error terminal,"=_

AF LL CEE NEE

 [ (1) eototitado         a) Y f
El             |   e",cee nee el
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512084700_100134.png,Error funcional,"Expediente
01.3333297-69

>2,24€

Valoración

Plusvalía           Rentabilidad
-0,17€                    -2,28%

Ver detalles

0O

Posiciones                     Órdenes

No has realizado ninguna operación en los últimos tres
meses.

Ir a Mercados

á Z aA M ¿»

Mi cartera            Mercados             Buscar              Favoritos              Perfil",expediente valoración plusvalía rentabilidad ver detalles posiciones órdenes no has realizado ninguna operación en los últimos tres meses mercados cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512141730_100169.png,Error funcional,"EXxpediente
01.3333297-69

>,24€

Valoración

Plusvalía       Rentabilidad
-0,17€            -2,28%

Ver detalles

00

Posiciones              Órdenes

No has realizado ninguna operación en los
últimos tres meses.

á -Z a M A

Mi cartera       Mercados          Buscar          Favoritos           Perfil",valoración plusvalía rentabilidad ver detalles posiciones órdenes no has realizado ninguna operación en los últimos tres meses cartera mercados buscar favoritos perfil
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Banner aplicación\20260520200706_100193.png,Banner aplicación,"3

Información sobre los
Datos mostrados en
CaixaBank Broker

Los datos que mostramos
en CaixaBank Broker

son proporcionados por
Proveedores de Datos. Debes
saber que:

* Los datos solo pueden
utilizarse dentro de
CaixaBank Broker

* No se pueden distribuir, ni
publicar ni utilizar para otros

fines.

* El uso de los datos sin el

permiso de los proveedores         SO7

podría conllevar sanciones.

' No nos hacemos

responsables de ningún daño        —
o perjuicio derivado del uso             |

de la información.

Aceptar condiciones

Acaer con hueta

¿Eñes AVEVO?",información sobre los datos mostrados en caixabank broker los datos que mostramos en caixabank broker son proporcionados por proveedores de datos debes saber que los datos solo pueden utilizarse dentro de caixabank broker no pueden distribuir publicar utilizar para otros fines el uso de los datos sin el permiso de los proveedores podría sanciones no nos hacemos responsables de ningún daño perjuicio derivado del uso de la información aceptar condiciones con
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260524135829_100139.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260611201538_100125.png,Revisión circuito,"<                           cO
imagin *0615

Saldo total

0,00€

Datos de        Recibos          Enviar       Mostrar más

cuenta                   dinero
Movimientos                            Próximos

O Buscar movimientos

Febrero
Martes 10
€ + Traspaso                         —0,01€
?                                          0,00€   >
€ — Traspaso Propio                 +0,01€
?                                           0,01€   >
Diciembre 2025

Miércoles 17",saldo total datos de recibos enviar mostrar más cuenta dinero movimientos próximos buscar movimientos febrero martes traspaso traspaso propio diciembre miércoles
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260522040209_100117.png,Revisión circuito,"Innaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CaixaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

/C            'j'k_ºíh.'x —  !        >:>|>l
N          Modificar           |",importante modificar el email también cambiará en la base de datos de caixabank este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260524121429_100135.png,Error terminal,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Sin transacciones\20260520145659_100185.png,Error funcional,"Transferencia        Recibos           Contactar

Cuentas                               Ver todas

v

Todavía no tienes ninguna cuenta

Descubre las cuentas CaixaBank y
escoge la que mejor se ajuste a ti

Ta rjetas                                         Ver todas -

.

F      :;
as
y

._;<     Visa Debit
0

N e v e

Inicio          Mis productos        Contratar            Ayuda",transferencia recibos contactar cuentas ver todas todavía no tienes ninguna cuenta descubre las cuentas caixabank escoge la que mejor ajuste ver todas visa debit inicio mis productos contratar ayuda
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260607205718_100185.png,Revisión circuito,"<                                                    O
Cuenta *0047

Saldo total

0,00€

Datos de        Recibos         Enviar      Mostrar más

cuenta                                   dinero
Movimientos                          Próximos

Q Buscar movimientos

Abril
Sábado 11
Cuota Dia A Dia                  -2,43€
Í;                         0,00€  >
Jueves 9
<    Traspaso                        +0,01€

. 2",cuenta saldo total datos de recibos enviar mostrar más cuenta dinero movimientos próximos buscar movimientos abril sábado cuota dia dia jueves traspaso
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510014952_100182.png,Revisión circuito,"CaixaBank                         =

Buenas noches,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

Acceder con Huella",caixabank buenas noches jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260528130750_100114.png,Revisión circuito,"Identificador

—

¿Has olvidado tus claves de acceso?.

Aviso

¿Deseas que a partir de ahora este sea

tu usuario principal? Se eliminarán los

datos de acceso del usuario Jorge y se
guardarán los nuevos.

No                       SÍ",identificador has olvidado tus claves de acceso aviso deseas que partir de ahora este sea usuario principal los datos de acceso del usuario jorge los nuevos no
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521121004_100136.png,Revisión circuito,".   A CaixaBank                                   =

Buenos días

Identificador

(N Indica tu identificador

Contraseña

N Indica tu contraseña

¿Has olvidado tus claves de acceso?

W                       Hacerme cliente                       X",caixabank buenos días identificador indica identificador contraseña indica contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error funcional\Cartera\20260512142933_100119.png,Error funcional,"y

EXpediente
01.3333297-69

>2,24€

Valoración

Plusvalía          Rentabilidad
-0,17€               -2,328%

Ver detalles

Posiciones                Ordenes

No has realizado ninguna operación en los
últimos tres meses.

Ir a Mercados

m —       Q      _.            A

Mi rartora          harrarin.e                                      ia              Dartr",expediente valoración plusvalía rentabilidad ver detalles posiciones ordenes no has realizado ninguna operación en los últimos tres meses mercados
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260531171504_100182.png,Revisión circuito,"CaixaBank                         =

Buenas tardes,
Jorge

Cambiar de identificador

Contraseña

¿Has olvidado tus claves de acceso?

__

Acceder con Huella",caixabank buenas tardes jorge cambiar de identificador contraseña has olvidado tus claves de acceso acceder con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260520122414_101003.png,Revisión circuito,"Fraude                 Ciberseguridad

Fraude Intentado Now + Oficina (€)

002,3K €

% Quebranto confirmado en CXB (Now +
Oficina)

0 %

Volumen alertas recibidas NOW+0ficina

1.025

% Alertas fraudulentas Now+0Oficina

11,14%

Eduard Castells Santamaria +34 608 243 911

Home              Tecnologia         Operaciones           Oficinas             Seguridad        Impactómetrr",fraude ciberseguridad fraude intentado now oficina confirmado en now oficina volumen alertas recibidas alertas fraudulentas eduard castells santamaria home tecnologia operaciones oficinas seguridad
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260521160235_100117.png,Revisión circuito,"Innaginbank                          X

Importante

Al modificar el e-mail también se cambiará en la
base de datos de CaixaBank.

Este cambio puede afectar a otros servicios que
tengas contratados con la entidad.

/C            'j'k_ºíh.'x —  !        >:>|>l
N          Modificar           |",importante modificar el email también cambiará en la base de datos de caixabank este cambio puede afectar otros servicios que tengas contratados con la entidad modificar
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260614131254_100097.png,Cierre aplicación,"EN ?$""""(9""j/ AAO
EP
+
É
3 Í¿x Y

ñ %º—t     6
.

o 7
NREN
NNE
E

s
y    »
e
-
.

O
CEO   D,
e

d
eS
de

Á$ N  *                                                  ZE ""ng5q”w  Ea
TNO IN ERE GE NA    ONO NO N N    a
2$£<%£%%%%&  a                                      Z

DS
O

Gma  a  º:?)¿   AR   "" e %  TCA NN %£ Ed
'    f:w'&$5 EN Ó  <3%""' EA   S:  AO 0 ENO     Qfí3$

S    =u
eS    _,(>R'—'w>       X
A   ¿u€€:¿,& S    E
GEO A  A
C C

<
S

SN
x$  a  -   T .-.—,_.,,./3_)¡5
7í A  &%£%%

ENEN A
2   :83:.-*¿v

OORE
ER
F                .

EA

N
NE a

— g'   /.XI=
A

EEO EO TE ECA AN NA v Ze
.   S   ANR ACO A ENLN TA ZA
a

N

ZEA

AN

N. z           y
— : e   ' -           Áy é

¿:.""—'!.&   $      o
f&z A2%º'""—£?3  CZO a;—g;£g; - ¿

N
=       T
.

U
(O

.             EA             E
TA   r             e   A                 _    -  E                  é
CENEN    NAA          e        ENE    0   AN            —    z
N ZEA       %g¡ww¿,g  E       T   <¿$
A    I       %   N    e Y7O      »      Q    e    AREN   A  u:'._.__, í  N          ENO   :','_-'
TAO   S  N    %      7   ,           AR o A     EO   .                   y   .

.

»     EAO ¿M..>_—.3¡. ,S&$.>&___  A o Z
fá NEZ 9?º&g?w&%?&%» NEE O",en ceo es de ere ono no gma en es geo ene tao nee
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260604212155_100190.png,Revisión circuito,"Innagin

Hola Jorge

Último acceso: hoy a las 21.05h

Contraseña                                         ©x
!             Entrar

¿No puedes entrar?

lí6pjñ“ Accede con tu huella",hola jorge último acceso hoy las contraseña entrar no puedes entrar accede con huella
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\20260531201334_100177.png,Error terminal,"Hola Jorge

Mtima anraen: JDA/NE/2NIA a lae 11:5Nh

Tu ID de Apple y tu número de
teléfono se están utilizando
para ¡Message y FaceTime en *

un iPhone nuevo.

Si hace poco que has iniciado sesión
en ""iPhone15”, puedes ignorar esta
notificación.

OK",hola jorge de apple número de teléfono están utilizando para message en un iphone nuevo si hace poco que has iniciado sesión en iphone puedes ignorar esta notificación ok
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Menu lateral\20260506145237_100098.png,Revisión circuito,"l
Salir   (    >

Jorge Riera Molina

Promociones

Descubre las promociones
disponibles o activa tu código.

f     Datos personales                        >

imagin

©   Configuración                    >
E — Privacidad                                   >
O       Seguridad                                                >

©     Desistimiento y baja                       >

/ Espacio del accionista

©   Sostenibilidad

Último acceso: Hoy a las 14:51
Versión 5.92.0.3504

Inicio",salir jorge riera molina promociones descubre las promociones disponibles activa código datos personales configuración privacidad seguridad baja espacio del accionista sostenibilidad último acceso hoy las versión inicio
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error aplicativo\20260509161939_100037.png,Error aplicativo,"Sin conexión

Parece que no estás conectado

a Internet.
Revisa la configuración de redo
conéctate para poder acceder a la app.

Aceptar

— J_€ UN U U I EE U U",sin conexión parece que no estás conectado internet revisa la configuración de redo para poder acceder la app aceptar un
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Error terminal\Error Samsung\20260614202443_999995.png,Error terminal,"< Información de la aplicación

    Alertas de emergencia inalámbricas
|        Instalada

Privacidad

Notificaciones
Permitido

Permisos
Dispositivos cercanos, Notificaciones y SMS

Eliminar permisos si no se usa

Predeterminados

Establecer como predeterminada
En esta aplicación

Uso

Datos móviles
No se han usado datos

Batería
Ninguna desde la última carga completa del dispositivo

Almacenamiento
274 KB usados en Almacenamiento interno",información de la aplicación alertas de emergencia instalada privacidad notificaciones permitido permisos dispositivos cercanos notificaciones eliminar permisos si no usa establecer como en esta aplicación uso datos móviles no han usado datos batería ninguna desde la última carga completa del dispositivo almacenamiento usados en almacenamiento interno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\Caixa login\20260510202202_100165.png,Revisión circuito,"N CaixaBank                        =

!
»:
._
H             N
1a                   J
*                  E

uenas tardes

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

Hacerme cliente",caixabank tardes identificador contraseña has olvidado tus claves de acceso hacerme cliente
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Revisión circuito\20260529055352_100036.png,Revisión circuito,"CaixaBank                         =

Buenos días

Identificador

Contraseña

¿Has olvidado tus claves de acceso?

W                           Hacerme cliente                           X",caixabank buenos días identificador contraseña has olvidado tus claves de acceso hacerme cliente
